,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
391,12.9%,"Temecula Valley, South Coast, California, US",750 ml,White, US,12/31/2018,"
                      Very ripe aromas of guava bubblegum and key-lime pie are leveled by crushed gravel on the nose of this solid white wine from Temecula. Lime leaf and lemongrass show on the sip, which is Sauvignon Blanc-like and finishes with a flash of sweetness.                      Matt Kettmann ",Chloe Vineyard Winemaker's Select,Wilson Creek 2017 Chloe Vineyard Winemaker's Select Viognier (Temecula Valley),$27, California,88, South Coast,Temecula Valley,Not rated yet [Add Your Review],Viognier,2017,Wilson Creek
392,14.5%,"Paso Robles, Central Coast, California, US",750 ml,White, US,12/31/2018,"
                      Aromas of guava, bubblegum and pink-grapefruit rinds show on the nose of this bottling from a winery in Massachusetts. The texture is a crunchy on the palate, offering flavors of dried apples, lime extract, a pinch of herbs and, on the finish, a nutty character.                      Matt Kettmann ",‘Til Death Do Us Part,Balderdash 2016 ‘Til Death Do Us Part Viognier (Paso Robles),$29, California,87, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2016,Balderdash
393,14.8%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/31/2018,"
                      Aromas of barrel spice, creamsicle and flower lead to medium-bodied fruit flavors and a warm finish. The oak influence seems a bit overweighted for the fruit in the bottle.                      Sean P. Sullivan ",Grand Klasse Reserve Lawrence Vineyards,Gård 2015 Grand Klasse Reserve Lawrence Vineyards Viognier (Columbia Valley (WA)),$26, Washington,87, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2015,Gård
394,13%,"Virginia, Virginia, US",750 ml,White, US,12/31/2018,"
                      This Viognier is nutty on the nose. A hints of an underripe papaya aroma is followed by a tangy impression on the palate. Oily in feel and full in body, the finish is long and flabby.                      Carrie Dykes ",,Jefferson Vineyards 2017 Viognier (Virginia),$30, Virginia,86,Virginia,,Not rated yet [Add Your Review],Viognier,2017,Jefferson Vineyards
395,12%,"Texas, Texas, US",750 ml,White, US,12/31/2018,"
                      Pear and apricot aromas are joined by a soapy gardenia note. The palate is ripe and loaded with peach, guava, lemon and rose. Blood orange acidity moves to a finish of apple and blossoms.                      Fiona Adams ",Bingham Family Vineyards,Landon 2016 Bingham Family Vineyards Viognier (Texas),$20, Texas,85,Texas,,Not rated yet [Add Your Review],Viognier,2016,Landon
396,13%,"Monticello, Virginia, US",750 ml,White, US,12/31/2018,"
                      Tight aromas of banana, white grape and juniper show on the nose of this Viognier. The ripe yet racy palate is framed by decent acidity, while delivering flavors of pastille candies and melon.                      Carrie Dykes ",Jefferson's Own Estate Reserve,Jefferson Vineyards 2017 Jefferson's Own Estate Reserve Viognier (Monticello),$35, Virginia,85,Monticello,,Not rated yet [Add Your Review],Viognier,2017,Jefferson Vineyards
397,13.7%,"Texas, Texas, US",750 ml,White, US,12/31/2018,"
                      Aromas of warm sugar cookie and baked pear carry the nose. The palate offers a bit more freshness in flavors of apple, lemon and hints of creamed butter and vanilla. The finish brings Bosc pear and lemon pith.                      Fiona Adams ",Reserve,Pedernales 2016 Reserve Viognier (Texas),$40, Texas,84,Texas,,Not rated yet [Add Your Review],Viognier,2016,Pedernales
398,13.1%,"Texas, Texas, US",750 ml,White, US,12/31/2018,"
                      Marigold flowers mingle with orange peel and white pepper on the nose. Naval orange and lemon flavors are muddle and tinged with a vegetal note on the palate. The finish offers pithy pink grapefruit and white pepper.                      Fiona Adams ",,Grape Creek Vineyards 2016 Viognier (Texas),$27, Texas,84,Texas,,Not rated yet [Add Your Review],Viognier,2016,Grape Creek Vineyards
399,14.2%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/1/2018,"
                      Aromas of vanilla, wilted flower and stone fruit are followed by full-bodied, dry, lightly creamy feeling peach flavors. The oak seems a bit heavy-handed.                      Sean P. Sullivan ",Icon,Waterbrook 2017 Icon Viognier (Columbia Valley (WA)),$24, Washington,86, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2017,Waterbrook
400,13.9%,"Rattlesnake Hills, Columbia Valley, Washington, US",750 ml,White, US,12/1/2018,"
                      The aromas are quite subdued for the variety, with light notes of flower and spice. The palate is medium bodied, focused down the middle with stone fruit flavors that taper at the edges.                      Sean P. Sullivan ",,Dusty Cellars 2017 Viognier (Rattlesnake Hills),$18, Washington,86, Columbia Valley,Rattlesnake Hills,Not rated yet [Add Your Review],Viognier,2017,Dusty Cellars
401,11.3%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,12/1/2018,"
                      Quiet tones of white flowers and citrus carry the nose and palate. This is a simple, straightforward white that would appeal to those looking for a light, crisp refresher.                      Alexander Peartree ",,Bedell 2016 Viognier (North Fork of Long Island),$30, New York,85, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Viognier,2016,Bedell
402,14.5%,"Fiddletown, Sierra Foothills, California, US",750 ml,White, US,11/1/2018,"
                      Full flavored and rather full bodied, too, this wine exudes vivid and spicy aromas of pears, browned butter and toasted almonds, feels broad and mouthfilling and has softly ripe flavors. Light baking spices add complexity and a nicely viscous texture combines with good acidity for a lingering finish.                      Jim Gordon ",,Terre Rouge 2016 Viognier (Fiddletown),$25, California,92, Sierra Foothills,Fiddletown,Not rated yet [Add Your Review],Viognier,2016,Terre Rouge
403,15.2%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,11/1/2018,"
                      Rounded honeysuckle, honey butter and seared white-peach aromas make for a fairly rich entry to this estate bottling. Yellow-peach and creamy mango flavors show on the sip, but the ripe fruit evolves into a savory sea salt and saffron side, finishing with a hint of pound cake.                      Matt Kettmann ",Estate,Roblar 2017 Estate Viognier (Santa Ynez Valley),$30, California,90, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2017,Roblar
404,14.5%,"Fiddletown, Sierra Foothills, California, US",750 ml,White, US,11/1/2018,"
                      Fat in mouthfeel, waxy and earthy in aroma and rich, apricot-like and nutty in flavor, this wine emphasizes savory notes rather than fruity ones and richness in texture rather than crispness. Dried meats like prosciutto and salami could be great pairings.                      Jim Gordon ",,Terre Rouge 2015 Viognier (Fiddletown),$25, California,90, Sierra Foothills,Fiddletown,Not rated yet [Add Your Review],Viognier,2015,Terre Rouge
405,13.3%,"Maryland, Maryland, US",750 ml,White, US,11/1/2018,"
                      This delightful Viognier offers aromas of ripe lemon, gooseberry, fresh cut grass and crushed white gravel on the nose. The palate is soft and caressing, but with plenty of mild mannered acidity to bolster flavors of peach, lemon-lime and rocks. It finishes on a white peach and lime juice note.                      Fiona Adams ",,Big Cork Vineyards 2015 Viognier (Maryland),$34, Maryland,90,Maryland,,Not rated yet [Add Your Review],Viognier,2015,Big Cork Vineyards
406,14%,"Grignan-les-Adhémar, Rhône Valley, France",750 ml,White, France,11/1/2018,"
                      Lavish and perfumed, this full-bodied Viognier offers loads of musky floral, potpourri and grapefruit aromas. Dry in style, it's a plump, cream-textured wine balanced by soft citrus acidity and a flurry of tea-leaf bitters on the finish. Enjoy now–2022.                      Anna Lee C. Iijima ",,Domaine de Montine 2017 Viognier (Grignan-les-Adhémar),N/A, Rhône Valley,90,Grignan-les-Adhémar,,Not rated yet [Add Your Review],Viognier,2017,Domaine de Montine
407,16.92%,"San Benito County, Central Coast, California, US",375 ml,Dessert, US,11/1/2018,"
                      Very viscous and darkish yellow in the glass, this dessert wine offers fairly dainty aromas of smoke, oak and lemon sorbet. It's thick and sweet at first on the sip, but settles into honey and pleasant oak, with a savory roasted chicken finish.                      Matt Kettmann ",Late Harvest,Alara 2016 Late Harvest Viognier (San Benito County),$49, California,89, Central Coast,San Benito County,Not rated yet [Add Your Review],Viognier,2016,Alara
408,15.2%,"San Benito County, Central Coast, California, US",750 ml,White, US,11/1/2018,"
                      Refreshing aromas of key lime, pear flesh and the slightest hint of sweet oak show on the nose of this bottling. The palate is crisp and tight with Asian pear and lime-pith flavors, wrapped in a decent tannic tension.                      Matt Kettmann ",,Alara 2017 Viognier (San Benito County),$31, California,89, Central Coast,San Benito County,Not rated yet [Add Your Review],Viognier,2017,Alara
409,14.3%,"Paso Robles, Central Coast, California, US",750 ml,White, US,11/1/2018,"
                      There's a tight weave on this bottling, which offers grapefruit rind and pear flesh on the nose alongside flint, steel and white-flower aromas. It's clean and crisp on the palate, with grassy flavors that are unusual for Viognier but quite welcome.                      Matt Kettmann ",Mill Road Vineyard,Eberle 2017 Mill Road Vineyard Viognier (Paso Robles),$26, California,89, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2017,Eberle
410,13.9%,"Yadkin Valley, North Carolina, US",750 ml,White, US,11/1/2018,"
                      Bright, grassy notes lead the nose with peach, lime juice and bell pepper. The round palate offers concentrated notes of beach grass, kumquat and more lime juice. Tingling acidity builds towards the zesty finish, loaded with yellow peach and white pepper.                      Fiona Adams ",Estate,Jones von Drehle 2015 Estate Viognier (Yadkin Valley),$20, North Carolina,89,Yadkin Valley,,Not rated yet [Add Your Review],Viognier,2015,Jones von Drehle
411,13.1%,"Idaho, US",750 ml,White, US,11/1/2018,"
                      Fermented and aged in stainless steel, this wine is a blend of fruit from Sawtooth, Martin and Williamson vineyards. Bright aromas of tangerine, mouthwatering ripe peach and honeysuckle lead to plentiful stone fruit flavors that glide on the apricot-filled finish.                      Sean P. Sullivan ",Dry,Cinder 2016 Dry Viognier,$18,Idaho,89,,,Not rated yet [Add Your Review],Viognier,2016,Cinder
412,14%,"North Coast, North Coast, California, US",750 ml,White, US,11/1/2018,"
                      A bright blend of honeysuckle and mango flavors give plenty of personality to this medium-bodied, well-balanced wine. Bright acidity lifts the mouthfeel for a refreshing, but still rich flavor profile.                      Jim Gordon ",,Cline 2017 Viognier (North Coast),$12, California,89, North Coast,North Coast,Not rated yet [Add Your Review],Viognier,2017,Cline
413,13%,"Yadkin Valley, North Carolina, US",750 ml,White, US,11/1/2018,"
                      The nose displays aromas of orange blossoms, gardenias, peach fuzz and green pears. The slick palate is zippy in flavors of Mandarin and lime, joined by sweet grass, yellow pepper and a hint of lemon pith.                      Fiona Adams ",,Medaloni 2016 Viognier (Yadkin Valley),$21, North Carolina,88,Yadkin Valley,,Not rated yet [Add Your Review],Viognier,2016,Medaloni
